woord,frequency
clacks,1
castanets,1
hither,1
appropriate,1
lesbian,1
halcyon,1
kingfishers,1
moistening,1
surface,1
damp,1
drops,1
bedewing,1
spiders,1
corners,1
roof,1
wiyiyiyiyiyind,1
fingers,1
loomstretched,1
threads,1
cares,1
shuttle,1
bard,1
fluteloving,1
dolphin,1
leaping,1
bluepeaked,1
prows,1
stades,1
wineblooming,1
joy,1
vine,1
painkilling,1
spiral,1
grapes,1
composer,1
tone,1
style,1
cyrene,1
darkshining,1
nights,1
gloom,1
woeful,1
unseen,1
vestibules,1
possessing,1
soulless,1
hairraising,1
blackcorpseshrouded,1
envisioning,1
fingernails,1
lamp,1
moisture,1
pitchers,1
rivers,1
wash,1
marine,1
spirit,1
housemates,1
behold,1
portents,1
snatching,1
glyce,1
fled,1
mountainborn,1
nymphs,1
mania,1
performing,1
tasks,1
spindle,1
thread,1
wiyiyinding,1
skein,1
dawn,1
sell,1
nimblest,1
cretans,1
ida,1
bows,1
rescue,1
bestir,1
limbs,1
circle,1
dictynna,1
doggies,1
upholding,1
twin,1
piercing,1
hecate,1
glyces,1
scale,1
selling,1
painstaking,1
marvel,1
unusual,1
anybody,1
believed,1
beside,1
balance,1
pans,1
till,1
yell,1
argive,1
bark,1
spercheius,1
haunts,1
grazing,1
kine,1
released,1
fabric,1
salesmen,1
wet,1
match,1
tilting,1
inserted,1
weightiest,1
expressed,1
threw,1
snake,1
last,1
weighin,1
iron,1
chariots,1
egyptians,1
kids,1
accomplish,1
bless,1
purpose,1
stage,1
alcibiades,1
longs,1
hate,1
profit,1
useless,1
cub,1
brought,1
accommodate,1
spoken,1
cleverly,1
feathered,1
cleocritus,1
cinesias,1
breezes,1
oceans,1
plane,1
squirt,1
erudition,1
clarity,1
distrusted,1
confidence,1
employed,1
circumstances,1
opposite,1
palamedes,1
cleverest,1
creature,1
cephison,1
added,1
perhaps,1
whered,1
scoundrels,1
perforce,1
likes,1
neither,1
finespun,1
scratchy,1
goatskin,1
rise,1
enemys,1
loss,1
juries,1
guzzle,1
decision,1
desires,1
filthiest,1
decided,1
foulest,1
deed,1
foul,1
thinks,1
brute,1
neglect,1
breathe,1
dine,1
sleep,1
rug,1
sail,1
averse,1
having,1
perfected,1
proven,1
relatives,1
intelligent,1
refined,1
socrates,1
casting,1
pursuits,1
neglecting,1
important,1
spend,1
idly,1
pompous,1
frivolous,1
wordscraping,1
sentiments,1
educate,1
dunces,1
rope,1
tax,1
collectors,1
myrmex,1
nicomachus,1
archenomus,1
hobble,1
adeimantus,1
leucolophus,1
guard,1
second,1
villainous,1
liar,1
clown,1
accident,1
escort,1
extolling,1
bon,1
voyage,1
departing,1
rises,1
spirits,1
gains,1
dire,1
clashes,1
fields,1
