woord,frequency
unhoped,1
phocis,1
garland,1
side,1
revealed,1
goldforged,1
fit,1
opinion,1
throw,1
livelihood,1
enclosure,1
calmed,1
willing,1
wickedly,1
grant,1
unmanliness,1
milkdrinker,1
cease,1
standard,1
conquered,1
begone,1
childbirth,1
instead,1
stalls,1
weaving,1
attends,1
gather,1
calls,1
deceived,1
spare,1
flickering,1
gone,1
completed,1
past,1
flowed,1
custom,1
husbands,1
piety,1
recognized,1
shines,1
cries,1
pirene,1
clasp,1
worn,1
remnant,1
shouldnt,1
dearer,1
treated,1
amountthe,1
rises,1
beasts,1
listen,1
suns,1
meadowland,1
rushing,1
verdict,1
associate,1
heras,1
terrors,1
pipes,1
measure,1
service,1
gnaws,1
oxen,1
matricide,1
plunder,1
racecourse,1
escort,1
conquering,1
rage,1
people,1
throatcutter,1
electraturning,1
clean,1
violation,1
decide,1
appearing,1
warriors,1
double,1
depart,1
slept,1
ornaments,1
deals,1
kind,1
basin,1
cover,1
quicker,1
phrygian,1
crowns,1
wondered,1
honor,1
libation,1
misfortunes,1
tends,1
undergo,1
stretched,1
runs,1
uttered,1
hail,1
seems,1
prepare,1
captured,1
mounted,1
struggled,1
fair,1
preface,1
armies,1
gorgeous,1
tread,1
beseech,1
shore,1
dwells,1
year,1
buying,1
during,1
rescuers,1
driven,1
folly,1
quarrels,1
doing,1
possessing,1
violate,1
phocians,1
curing,1
rescued,1
conquers,1
joyful,1
spies,1
yourself,1
bloodstained,1
dardanus,1
overpowered,1
grief,1
riddles,1
law,1
bosom,1
secondary,1
wronging,1
gorgon,1
chieftain,1
aigisthus,1
beg,1
cares,1
journey,1
pray,1
ten,1
appear,1
impressed,1
contradict,1
correspond,1
masters,1
lighted,1
scope,1
watchtower,1
inspecting,1
enemys,1
somehow,1
beats,1
unjust,1
ill,1
plowman,1
showers,1
birds,1
tear,1
filled,1
plain,1
expend,1
stables,1
babys,1
guile,1
sense,1
deserves,1
approaches,1
outcast,1
feel,1
vanquisher,1
l,1
fatherelectra,1
former,1
decks,1
indoors,1
grasp,1
walks,1
godsend,1
killing,1
fragrance,1
gate,1
wailing,1
sound,1
slaughterpylades,1
achaean,1
motion,1
monument,1
combing,1
daring,1
beat,1
flies,1
capturing,1
short,1
songs,1
hospitality,1
polydeuces,1
childs,1
bent,1
worker,1
seized,1
welcomed,1
requital,1
fact,1
court,1
wall,1
countless,1
ode,1
harmonious,1
oars,1
says,1
setting,1
religious,1
eye,1
smear,1
sorrows,1
baggage,1
harbor,1
sunrise,1
decided,1
across,1
mounts,1
defending,1
quite,1
razor,1
bodyguards,1
split,1
belief,1
tanaus,1
rainclouds,1
mortalsthe,1
field,1
hurling,1
noise,1
abandoned,1
cecropias,1
hurt,1
sacrificial,1
account,1
baskets,1
wipe,1
sorting,1
hardhearted,1
leapt,1
aulis,1
truce,1
otherwise,1
motherthe,1
revered,1
temples,1
muchsuffering,1
wealthy,1
below,1
whether,1
vein,1
ditchdigger,1
darkskinned,1
longdelayed,1
plunging,1
random,1
experience,1
pangs,1
crowned,1
argolis,1
hoped,1
profound,1
making,1
running,1
garden,1
necessity,1
teaches,1
hoof,1
fools,1
debt,1
someday,1
working,1
sought,1
sing,1
enemy,1
betrayer,1
speaking,1
evildoer,1
scythians,1
days,1
gifts,1
glens,1
await,1
changes,1
comparison,1
conducting,1
loom,1
task,1
shining,1
terms,1
use,1
sprinkling,1
sit,1
position,1
faint,1
neither,1
weak,1
weapons,1
pardon,1
citys,1
fare,1
withdraws,1
princess,1
cruelly,1
every,1
tearing,1
early,1
brow,1
gorgons,1
tiptoe,1
formed,1
yield,1
list,1
breastplate,1
silence,1
used,1
abundance,1
matters,1
delivered,1
submit,1
wages,1
devise,1
triumph,1
dust,1
reveal,1
turning,1
behalf,1
graceful,1
wellhammered,1
filthy,1
keeper,1
ring,1
tune,1
nobly,1
departs,1
suspects,1
belonging,1
retort,1
display,1
fast,1
allies,1
certainly,1
store,1
wellwatered,1
buckled,1
underground,1
tyrants,1
stones,1
betroth,1
piteous,1
hell,1
rotted,1
overly,1
excuse,1
plains,1
unwise,1
spurning,1
tokens,1
cleaving,1
brandishing,1
（for,1
stepped,1
silver,1
portent,1
