woord,frequency
bow,1
contentious,1
insatiate,1
quarreling,1
madden,1
marriages,1
peaceful,1
wisely,1
determine,1
wed,1
helplessness,1
pitiable,1
low,1
ending,1
robbed,1
ourselves,1
unloved,1
unlocking,1
honest,1
athens,1
travelling,1
costume,1
address,1
visiting,1
oracle,1
earths,1
center,1
inquire,1
interpret,1
‘do,1
wineskins,1
salient,1
untie,1
again’,1
named,1
pittheus,1
trozen,1
pelops,1
pious,1
experienced,1
closest,1
allies,1
luck,1
noticing,1
medeas,1
distraught,1
demeanor,1
dissolved,1
particulars,1
unhappiness,1
detail,1
shameful,1
tired,1
unfaithful,1
marry,1
rules,1
distressed,1
finished,1
accede,1
pretends,1
posture,1
fulfillment,1
medicines,1
score,1
advance,1
manage,1
blameless,1
hosts,1
difficulty,1
agreement,1
comply,1
diplomatic,1
requests,1
prudence,1
safer,1
pretext,1
together,1
refrain,1
willingly,1
abide,1
befalls,1
accomplished,1
intend,1
wishexit,1
hermes,1
maias,1
patron,1
travellers,1
safely,1
generous,1
confidently,1
penalty,1
appeared,1
harbor,1
tie,1
cable,1
pallas,1
athena,1
arrives,1
saying,1
opinion,1
decisions,1
allowed,1
guile,1
puts,1
confounded,1
flight,1
committed,1
laughter,1
unendurable,1
living,1
untroublesome,1
hurtful,1
persons,1
glory,1
uphold,1
laws,1
society,1
urge,1
excuse,1
speaking,1
hurt,1
till,1
superfluous,1
fetch,1
（for,1
errands,1
trust）,1
intentions,1
loyal,1
womanexit,1
favored,1
pillaged,1
feed,1
gracefully,1
air,1
nine,1
pierian,1
muses,1
fairhaired,1
harmonia,1
legend,1
tells,1
filling,1
pail,1
cephisus,1
blew,1
temperate,1
sweetly,1
blowing,1
breezes,1
dressing,1
chaplet,1
roses,1
sends,1
wisdoms,1
joint,1
workers,1
excellence,1
walks,1
lodge,1
killer,1
stained,1
slaying,1
slaughter,1
committing,1
beseech,1
summon,1
dare,1
tearless,1
eye,1
suppliants,1
drench,1
hardened,1
bidding,1
hearing,1
forgive,1
reasonable,1
passed,1
past,1
talked,1
reproached,1
‘foolish,1
raving,1
fighting,1
marrying,1
begetting,1
（what,1
me）,1
friends’,1
reflections,1
agree,1
sober,1
contracting,1
sharing,1
helping,1
carry,1
imitate,1
view,1
truce,1
vanished,1
hid,1
continue,1
stretch,1
foreboding,1
filled,1
darkly,1
tear,1
starts,1
earlier,1
resentment,1
natural,1
sort,1
presents,1
itself,1
recognized,1
superior,1
prudent,1
anxious,1
secured,1
abundant,1
whatever,1
smiles,1
strapping,1
lads,1
weeping,1
dampen,1
prayed,1
felt,1
wondering,1
distrust,1
conversation,1
resolved,1
lend,1
beautiful,1
countless,1
excellent,1
possessing,1
descendants,1
returns,1
dowry,1
receives,1
silly,1
deprive,1
gowns,1
value,1
wishes,1
highly,1
star,1
enhancing,1
throne,1
merely,1
rich,1
important,1
success,1
longs,1
hearexit,1
hope,1
walking,1
charm,1
gleam,1
entice,1
fashioned,1
unlucky,1
unwitting,1
wickedly,1
reprieved,1
weeps,1
tune,1
tidings,1
mishap,1
wrongly,1
downcast,1
reason,1
contrived,1
cheer,1
resignation,1
provide,1
daily,1
needs,1
leaving,1
tended,1
baths,1
wives,1
marriagebeds,1
weddingtorches,1
selfwill,1
labored,1
wracked,1
toils,1
enduring,1
harsh,1
pains,1
childbirth,1
truly,1
tend,1
burial,1
imagining,1
loving,1
meaning,1
letting,1
unpunished,1
weakness,1
whoever,1
sacrifice,1
concern,1
gladden,1
hells,1
furies,1
settled,1
move,1
toward,1
perishing,1
robe,1
misery,1
unhappier,1
kiss,1
undergo,1
overbears,1
calculation,1
gravest,1
hurtexit,1
followed,1
engaged,1
discourses,1
subtler,1
contests,1
peer,1
consorts,1
small,1
clan,1
vexation,1
themselves,1
aloof,1
worn,1
unclear,1
expended,1
worthless,1
worthy,1
objects,1
sufficient,1
arrived,1
chances,1
carrying,1
heirs,1
addition,1
expecting,1
waiting,1
jasons,1
agitated,1
breathing,1
shows,1
announce,1
fresh,1
unlawfully,1
fleeing,1
benefactors,1
rejoice,1
hot,1
hasty,1
agony,1
troubled,1
cheered,1
buzzed,1
blond,1
heads,1
along,1
quarters,1
veiled,1
disgusted,1
wrathful,1
‘you,1
unkind,1
release,1
sake’,1
consented,1
asked,1
manycolored,1
setting,1
locks,1
arranged,1
mirror,1
smiling,1
lifeless,1
image,1
seat,1
paraded,1
room,1
dainty,1
steps,1
entranced,1
glancing,1
straight,1
tendon,1
leg,1
thereafter,1
color,1
trembling,1
staggered,1
sidelong,1
falling,1
escaped,1
collapsing,1
frenzy,1
pan,1
festal,1
foam,1
starting,1
sockets,1
bloodless,1
answer,1
rang,1
drumming,1
footsteps,1
sprinter,1
putting,1
swift,1
motion,1
reaching,1
finishline,1
twohundredyard,1
